300.0	  7.862E-03	  4.652E-04  3.001E-27  1.016E-03  3.401E-25  1.372E-04
300.0	  9.177E-03	  4.652E-04  2.206E-27  1.016E-03  2.500E-25  1.372E-04
300.0	  1.071E-02	  4.652E-04  1.621E-27  1.016E-03  1.837E-25  1.372E-04
300.0	  1.250E-02	  4.652E-04  1.191E-27  1.016E-03  1.350E-25  1.372E-04
300.0	  1.459E-02	  4.652E-04  8.745E-28  1.016E-03  9.911E-26  1.372E-04
300.0	  1.704E-02	  4.652E-04  6.420E-28  1.016E-03  7.276E-26  1.372E-04
300.0	  1.988E-02	  4.652E-04  4.712E-28  1.016E-03  5.340E-26  1.372E-04
300.0	  2.321E-02	  4.652E-04  3.458E-28  1.016E-03  3.919E-26  1.372E-04
300.0	  2.709E-02	  4.652E-04  2.537E-28  1.016E-03  2.875E-26  1.372E-04
300.0	  3.162E-02	  4.652E-04  1.860E-28  1.016E-03  2.108E-26  1.372E-04
300.0	  3.691E-02	  4.652E-04  1.364E-28  1.016E-03  1.546E-26  1.372E-04
300.0	  4.309E-02	  4.652E-04  1.000E-28  1.016E-03  1.133E-26  1.372E-04
300.0	  5.029E-02	  4.652E-04  7.329E-29  1.016E-03  8.306E-27  1.372E-04
300.0	  5.870E-02	  4.652E-04  5.371E-29  1.016E-03  6.087E-27  1.372E-04
300.0	  6.852E-02	  4.652E-04  3.935E-29  1.016E-03  4.459E-27  1.372E-04
300.0	  7.998E-02	  4.652E-04  2.882E-29  1.016E-03  3.266E-27  1.372E-04
300.0	  9.336E-02	  4.652E-04  2.110E-29  1.016E-03  2.392E-27  1.372E-04
300.0	  1.090E-01	  4.652E-04  1.552E-29  1.016E-03  1.759E-27  1.372E-04
300.0	  1.272E-01	  4.652E-04  1.142E-29  1.016E-03  1.295E-27  1.372E-04
300.0	  1.485E-01	  4.652E-04  8.400E-30  1.016E-03  9.520E-28  1.372E-04
300.0	  1.733E-01	  4.652E-04  6.177E-30  1.016E-03  7.000E-28  1.372E-04
300.0	  2.023E-01	  4.652E-04  4.540E-30  1.016E-03  5.145E-28  1.372E-04
300.0	  2.361E-01	  4.652E-04  3.336E-30  1.016E-03  3.781E-28  1.372E-04
300.0	  2.756E-01	  4.652E-04  2.451E-30  1.016E-03  2.777E-28  1.372E-04
300.0	  3.217E-01	  4.652E-04  1.800E-30  1.016E-03  2.040E-28  1.372E-04
300.0	  3.755E-01	  4.652E-04  1.321E-30  1.016E-03  1.497E-28  1.372E-04
300.0	  4.383E-01	  4.652E-04  9.698E-31  1.016E-03  1.099E-28  1.372E-04
300.0	  5.116E-01	  4.652E-04  7.116E-31  1.016E-03  8.065E-29  1.372E-04
300.0	  5.972E-01	  4.652E-04  5.220E-31  1.016E-03  5.916E-29  1.372E-04
300.0	  6.971E-01	  4.652E-04  3.829E-31  1.016E-03  4.339E-29  1.372E-04
300.0	  8.137E-01	  4.652E-04  2.807E-31  1.016E-03  3.181E-29  1.372E-04
300.0	  9.498E-01	  4.652E-04  2.058E-31  1.016E-03  2.332E-29  1.372E-04
